Jorien ter MORS POSITION,Jorien ter MORS LAP TIME,Jorien ter MORS ELAPSED TIME,Katia ZINI POSITION,Katia ZINI LAP TIME,Katia ZINI ELAPSED TIME,Evita KRIEVANE POSITION,Evita KRIEVANE LAP TIME,Evita KRIEVANE ELAPSED TIME,Katalin KRISTO POSITION,Katalin KRISTO LAP TIME,Katalin KRISTO ELAPSED TIME
0,7.681,7.681,0,7.722,7.722,0,7.813,7.813,0,7.994,7.994
0,10.212,17.893,0,9.796,17.517,0,10.119,17.931,0,9.998,17.991
0,18.394,36.287,0,9.382,26.900,0,17.365,35.297,0,9.613,27.605
0,17.365,53.652,0,10.062,36.962,0,14.823,50.120,0,9.431,37.036
0,,,0,,,0,,,0,,
