Matthew FULLER POSITION,Matthew FULLER LAP TIME,Matthew FULLER ELAPSED TIME,Lachlan HAY POSITION,Lachlan HAY LAP TIME,Lachlan HAY ELAPSED TIME,Munkhamidral GANBAT POSITION,Munkhamidral GANBAT LAP TIME,Munkhamidral GANBAT ELAPSED TIME,Roberto SERRA POSITION,Roberto SERRA LAP TIME,Roberto SERRA ELAPSED TIME
1,7.2328,7.2328,3,7.5267,7.5267,4,8.3196,8.3196,2,7.3068,7.3068
2,9.5753,16.8081,3,9.7129,17.2396,4,11.2506,19.5702,1,9.1111,16.4179
2,9.2621,26.0702,4,16.4447,33.6843,3,11.3088,30.8790,1,9.4209,25.8388
2,8.9345,35.0047,4,14.3530,48.0373,3,11.7962,42.6752,1,9.1577,34.9965
2,10.88,45.878,4,11.51,59.546,3,11.81,54.483,1,10.19,45.180
