START_POS_1 POSITION,START_POS_1 LAP TIME,START_POS_1 ELAPSED TIME,START_POS_2 POSITION,START_POS_2 LAP TIME,START_POS_2 ELAPSED TIME,season,competition,event,gender,round,race
1,16.34,16.34,2,16.65,16.65,2009-2010,"ISU World Cup 2009/2010, CAN, Montreal",1000m,m,FinalB,1
1,13.18,29.52,2,13.08,29.73,2009-2010,"ISU World Cup 2009/2010, CAN, Montreal",1000m,m,FinalB,1
2,11.78,41.30,1,11.43,41.16,2009-2010,"ISU World Cup 2009/2010, CAN, Montreal",1000m,m,FinalB,1
1,10.77,52.07,2,11.03,52.19,2009-2010,"ISU World Cup 2009/2010, CAN, Montreal",1000m,m,FinalB,1
1,9.98,1:02.05,2,10.02,1:02.21,2009-2010,"ISU World Cup 2009/2010, CAN, Montreal",1000m,m,FinalB,1
1,9.38,1:11.43,2,9.57,1:11.78,2009-2010,"ISU World Cup 2009/2010, CAN, Montreal",1000m,m,FinalB,1
1,9.15,1:20.58,2,9.05,1:20.83,2009-2010,"ISU World Cup 2009/2010, CAN, Montreal",1000m,m,FinalB,1
1,8.75,1:29.33,2,8.74,1:29.57,2009-2010,"ISU World Cup 2009/2010, CAN, Montreal",1000m,m,FinalB,1
1,9.04,1:38.362,2,9.02,1:38.588,2009-2010,"ISU World Cup 2009/2010, CAN, Montreal",1000m,m,FinalB,1
