Arianna FONTANA POSITION,Arianna FONTANA LAP TIME,Arianna FONTANA ELAPSED TIME,Kalyna ROBERGE POSITION,Kalyna ROBERGE LAP TIME,Kalyna ROBERGE ELAPSED TIME,Katerina NOVOTNA POSITION,Katerina NOVOTNA LAP TIME,Katerina NOVOTNA ELAPSED TIME,WALTER Bianca POSITION,WALTER Bianca LAP TIME,WALTER Bianca ELAPSED TIME
0,7.489,7.489,0,7.325,7.325,0,7.723,7.723,0,8.343,8.343
0,9.477,16.966,0,9.537,16.862,0,9.675,17.398,0,10.118,18.461
0,8.958,25.924,0,9.077,25.939,0,9.184,26.582,0,9.331,27.792
0,9.409,35.333,0,9.210,35.149,0,9.368,35.950,0,9.542,37.335
0,9.293,44.625,0,9.513,44.662,0,9.594,45.543,0,10.078,47.413
