Emily SCOTT POSITION,Emily SCOTT LAP TIME,Emily SCOTT ELAPSED TIME,KONYA Zsofia POSITION,KONYA Zsofia LAP TIME,KONYA Zsofia ELAPSED TIME,Veronika WINDISCH POSITION,Veronika WINDISCH LAP TIME,Veronika WINDISCH ELAPSED TIME,Arianna FONTANA POSITION,Arianna FONTANA LAP TIME,Arianna FONTANA ELAPSED TIME
2,7.61,7.61,4,7.85,7.85,3,7.75,7.75,1,7.43,7.43
2,9.75,17.36,4,9.67,17.52,3,9.71,17.46,1,9.49,16.92
2,9.14,26.50,4,9.15,26.67,3,9.12,26.58,1,9.13,26.05
2,9.16,35.66,4,9.06,35.73,3,9.14,35.72,1,9.27,35.32
2,9.39,45.049,3,9.42,45.150,4,9.74,45.454,1,9.46,44.776
