LIU Qiuhong POSITION,LIU Qiuhong LAP TIME,LIU Qiuhong ELAPSED TIME,Sayuri SHIMIZU POSITION,Sayuri SHIMIZU LAP TIME,Sayuri SHIMIZU ELAPSED TIME,Andrea DO-DUC POSITION,Andrea DO-DUC LAP TIME,Andrea DO-DUC ELAPSED TIME,Julie JUNG POSITION,Julie JUNG LAP TIME,Julie JUNG ELAPSED TIME
1,7.29,7.29,3,7.56,7.56,2,7.52,7.52,4,7.82,7.82
1,9.85,17.14,3,9.93,17.49,2,9.83,17.35,4,10.03,17.85
1,9.17,26.31,3,9.16,26.65,2,9.09,26.44,4,9.13,26.98
1,9.46,35.77,3,9.41,36.06,2,9.53,35.97,4,9.64,36.62
1,9.69,45.460,3,10.00,46.052,2,9.95,45.914,4,10.15,46.763
