Tatiana BODOVA POSITION,Tatiana BODOVA LAP TIME,Tatiana BODOVA ELAPSED TIME,VALCEPINA Arianna POSITION,VALCEPINA Arianna LAP TIME,VALCEPINA Arianna ELAPSED TIME,de VRIES Rianne POSITION,de VRIES Rianne LAP TIME,de VRIES Rianne ELAPSED TIME
1,13.68,13.68,2,13.78,13.78,3,13.86,13.86
1,10.65,24.33,2,10.64,24.42,3,10.65,24.51
1,10.80,35.13,2,10.80,35.22,3,10.84,35.35
1,10.33,45.46,2,10.33,45.55,3,10.30,45.65
1,10.04,55.50,2,10.04,55.59,3,10.03,55.68
1,9.96,1:05.46,2,9.97,1:05.56,3,9.98,1:05.66
1,9.95,1:15.41,2,9.94,1:15.50,3,9.95,1:15.61
1,10.09,1:25.50,2,10.08,1:25.58,3,10.09,1:25.70
1,10.31,1:35.810,2,10.33,1:35.903,3,10.31,1:36.006
