Viktor KNOCH POSITION,Viktor KNOCH LAP TIME,Viktor KNOCH ELAPSED TIME,Anton SIMON POSITION,Anton SIMON LAP TIME,Anton SIMON ELAPSED TIME,Torsten KROEGER POSITION,Torsten KROEGER LAP TIME,Torsten KROEGER ELAPSED TIME,Ben SOUTHEE POSITION,Ben SOUTHEE LAP TIME,Ben SOUTHEE ELAPSED TIME
0,12.877,12.877,0,13.935,13.935,0,13.236,13.236,0,12.760,12.760
0,9.966,22.842,0,9.384,23.319,0,9.457,22.693,0,9.829,22.589
0,9.622,32.465,0,9.438,32.757,0,9.637,32.330,0,9.746,32.335
0,9.830,42.295,0,9.807,42.564,0,9.875,42.205,0,9.789,42.125
0,9.363,51.658,0,9.708,52.272,0,9.575,51.780,0,9.639,51.764
0,,,0,,,0,,,0,,
0,,,0,,,0,,,0,,
0,,,0,,,0,,,0,,
0,,,0,,,0,,,0,,
