Matus UZAK POSITION,Matus UZAK LAP TIME,Matus UZAK ELAPSED TIME,Wim de DEYNE POSITION,Wim de DEYNE LAP TIME,Wim de DEYNE ELAPSED TIME,Nicola FRANCESCHINA POSITION,Nicola FRANCESCHINA LAP TIME,Nicola FRANCESCHINA ELAPSED TIME,Assen PANDOV POSITION,Assen PANDOV LAP TIME,Assen PANDOV ELAPSED TIME
4,7.339,7.339,3,7.198,7.198,1,6.865,6.865,2,7.047,7.047
4,9.442,16.780,3,9.352,16.549,1,9.180,16.044,2,9.129,16.176
4,8.887,25.666,3,8.849,25.398,1,8.712,24.756,2,8.847,25.023
4,9.129,34.795,3,8.873,34.270,1,8.877,33.632,2,8.853,33.875
4,9.26,44.053,3,9.48,43.744,1,9.24,42.865,2,9.32,43.189
