Sarah LINDSAY POSITION,Sarah LINDSAY LAP TIME,Sarah LINDSAY ELAPSED TIME,Tina KOENIG POSITION,Tina KOENIG LAP TIME,Tina KOENIG ELAPSED TIME,WALTER Bianca POSITION,WALTER Bianca LAP TIME,WALTER Bianca ELAPSED TIME,Margriet de SCHUTTER POSITION,Margriet de SCHUTTER LAP TIME,Margriet de SCHUTTER ELAPSED TIME
0,7.279,7.279,0,7.563,7.563,0,7.760,7.760,0,7.761,7.761
0,9.710,16.988,0,9.853,17.416,0,9.867,17.627,0,10.079,17.840
0,9.341,26.329,0,9.493,26.909,0,9.403,27.031,0,9.470,27.310
0,9.702,36.031,0,9.692,36.601,0,9.575,36.606,0,9.412,36.722
0,9.971,46.002,0,9.736,46.337,0,9.788,46.394,0,10.206,46.927
