Sarah LANG POSITION,Sarah LANG LAP TIME,Sarah LANG ELAPSED TIME,Jorien ter MORS POSITION,Jorien ter MORS LAP TIME,Jorien ter MORS ELAPSED TIME,Kim de DAPPER POSITION,Kim de DAPPER LAP TIME,Kim de DAPPER ELAPSED TIME
0,14.390,14.390,0,14.274,14.274,0,25.687,25.687
0,11.576,25.966,0,11.609,25.883,0,,
0,11.474,37.439,0,11.289,37.171,0,,37.153
0,10.315,47.755,0,10.425,47.596,0,10.318,47.471
0,10.475,58.230,0,10.350,57.947,0,10.682,58.153
0,10.115,1:08.345,0,10.211,1:08.157,0,10.125,1:08.278
0,10.041,1:18.386,0,10.048,1:18.205,0,10.055,1:18.333
0,10.028,1:28.414,0,10.056,1:28.260,0,9.904,1:28.237
0,9.918,1:38.332,0,10.056,1:38.317,0,10.109,1:38.346
