Sergey PRANKEVICH POSITION,Sergey PRANKEVICH LAP TIME,Sergey PRANKEVICH ELAPSED TIME,Nicola RODIGARI POSITION,Nicola RODIGARI LAP TIME,Nicola RODIGARI ELAPSED TIME,Viktor KOROLOV POSITION,Viktor KOROLOV LAP TIME,Viktor KOROLOV ELAPSED TIME,Tsvetan TSANKOV POSITION,Tsvetan TSANKOV LAP TIME,Tsvetan TSANKOV ELAPSED TIME
2,7.45,7.45,1,7.26,7.26,4,7.63,7.63,3,7.56,7.56
2,9.62,17.07,1,9.17,16.43,3,9.56,17.19,4,9.74,17.30
2,8.91,25.98,1,8.68,25.11,3,9.01,26.20,4,9.01,26.31
2,8.95,34.93,1,8.95,34.06,4,9.11,35.31,3,8.99,35.30
2,9.18,44.106,1,9.23,43.284,4,9.30,44.606,3,9.27,44.568
