Cherise WILKINS POSITION,Cherise WILKINS LAP TIME,Cherise WILKINS ELAPSED TIME,Tina KOENIG POSITION,Tina KOENIG LAP TIME,Tina KOENIG ELAPSED TIME,Susanne RUDOLPH POSITION,Susanne RUDOLPH LAP TIME,Susanne RUDOLPH ELAPSED TIME
0,7.434,7.434,0,7.414,7.414,0,7.057,7.057
0,9.804,17.238,0,9.973,17.387,0,9.753,16.810
0,9.467,26.705,0,9.226,26.614,0,9.548,26.358
0,9.671,36.376,0,9.699,36.313,0,9.743,36.101
0,10.162,46.538,0,10.023,46.336,0,10.194,46.294
