QU Chunyu POSITION,QU Chunyu LAP TIME,QU Chunyu ELAPSED TIME,Aafke SOET POSITION,Aafke SOET LAP TIME,Aafke SOET ELAPSED TIME,Elisabeth WITT POSITION,Elisabeth WITT LAP TIME,Elisabeth WITT ELAPSED TIME,SIGHEL Arianna POSITION,SIGHEL Arianna LAP TIME,SIGHEL Arianna ELAPSED TIME
1,7.57,7.57,3,8.06,8.06,4,8.27,8.27,2,7.74,7.74
1,9.87,17.44,3,9.99,18.05,4,10.48,18.75,2,9.97,17.71
1,9.43,26.87,3,9.68,27.73,4,10.09,28.84,2,9.51,27.22
1,9.69,36.56,2,9.64,37.37,4,10.24,39.08,3,10.56,37.78
1,9.82,46.378,2,10.40,47.770,3,10.71,49.788,0,,PEN
