BLAIS Cedrik POSITION,BLAIS Cedrik LAP TIME,BLAIS Cedrik ELAPSED TIME,Davide VISCARDI POSITION,Davide VISCARDI LAP TIME,Davide VISCARDI ELAPSED TIME,Alex VARNYU POSITION,Alex VARNYU LAP TIME,Alex VARNYU ELAPSED TIME,JUNG Hyun Woo (Andy) POSITION,JUNG Hyun Woo (Andy) LAP TIME,JUNG Hyun Woo (Andy) ELAPSED TIME
1,6.93,6.93,3,7.17,7.17,4,7.30,7.30,2,7.03,7.03
1,9.03,15.96,3,9.11,16.28,4,9.09,16.39,2,9.07,16.10
1,8.28,24.24,3,8.43,24.71,4,8.44,24.83,2,8.41,24.51
1,8.37,32.61,3,8.52,33.23,4,8.50,33.33,2,8.55,33.06
1,8.71,41.32,3,8.76,41.996,4,8.73,42.062,2,8.84,41.907
