Jon ELEY POSITION,Jon ELEY LAP TIME,Jon ELEY ELAPSED TIME,LUI Pan To Barton POSITION,LUI Pan To Barton LAP TIME,LUI Pan To Barton ELAPSED TIME,Nurbergen ZHUMAGAZIYEV POSITION,Nurbergen ZHUMAGAZIYEV LAP TIME,Nurbergen ZHUMAGAZIYEV ELAPSED TIME,Oleksiy KOSHELENKO POSITION,Oleksiy KOSHELENKO LAP TIME,Oleksiy KOSHELENKO ELAPSED TIME,Vincent COURNOYER POSITION,Vincent COURNOYER LAP TIME,Vincent COURNOYER ELAPSED TIME
1,6.93,6.93,4,7.30,7.30,2,7.06,7.06,5,7.34,7.34,3,7.23,7.23
1,8.98,15.91,4,9.54,16.84,2,8.98,16.04,5,10.00,17.34,3,8.97,16.20
1,8.51,24.42,4,9.12,25.96,2,8.50,24.54,5,8.96,26.30,3,8.52,24.72
1,8.74,33.16,4,9.16,35.12,2,8.72,33.26,5,8.95,35.25,3,8.63,33.35
1,8.91,42.070,4,9.22,44.333,2,8.97,42.222,5,9.31,44.553,3,9.08,42.423
