START_POS_1 POSITION,START_POS_1 LAP TIME,START_POS_1 ELAPSED TIME,START_POS_2 POSITION,START_POS_2 LAP TIME,START_POS_2 ELAPSED TIME,START_POS_3 POSITION,START_POS_3 LAP TIME,START_POS_3 ELAPSED TIME,START_POS_4 POSITION,START_POS_4 LAP TIME,START_POS_4 ELAPSED TIME,START_POS_5 POSITION,START_POS_5 LAP TIME,START_POS_5 ELAPSED TIME,season,competition,event,gender,round,race
3,9.04,,4,9.20,9.20,1,8.92,8.92,5,9.38,9.38,2,8.97,8.97,2019-2020,ISU World Junior Short Track Championships 2020 - Bormio (ITA),1500m,m,Heats,4
3,11.91,,4,11.92,21.12,1,11.83,20.75,5,11.92,21.30,2,11.83,20.80,2019-2020,ISU World Junior Short Track Championships 2020 - Bormio (ITA),1500m,m,Heats,4
3,10.97,,4,10.93,32.05,1,10.89,31.64,5,10.92,32.22,2,11.04,31.84,2019-2020,ISU World Junior Short Track Championships 2020 - Bormio (ITA),1500m,m,Heats,4
3,10.69,,4,10.67,42.72,1,10.62,42.26,5,10.64,42.86,2,10.66,42.50,2019-2020,ISU World Junior Short Track Championships 2020 - Bormio (ITA),1500m,m,Heats,4
3,10.65,,4,10.66,53.38,1,10.73,52.99,5,10.65,53.51,2,10.66,53.16,2019-2020,ISU World Junior Short Track Championships 2020 - Bormio (ITA),1500m,m,Heats,4
3,10.79,,4,10.81,1:04.19,1,10.79,1:03.78,5,10.87,1:04.38,2,10.80,1:03.96,2019-2020,ISU World Junior Short Track Championships 2020 - Bormio (ITA),1500m,m,Heats,4
2,10.59,,4,10.55,1:14.74,1,10.69,1:14.47,5,10.52,1:14.90,3,10.69,1:14.65,2019-2020,ISU World Junior Short Track Championships 2020 - Bormio (ITA),1500m,m,Heats,4
4,10.72,,2,10.46,1:25.20,5,11.00,1:25.47,3,10.39,1:25.29,1,10.50,1:25.15,2019-2020,ISU World Junior Short Track Championships 2020 - Bormio (ITA),1500m,m,Heats,4
5,10.88,,1,10.50,1:35.70,3,10.58,1:36.05,4,10.83,1:36.12,2,10.74,1:35.89,2019-2020,ISU World Junior Short Track Championships 2020 - Bormio (ITA),1500m,m,Heats,4
4,9.64,,1,9.66,1:45.36,5,9.85,1:45.90,3,9.59,1:45.71,2,9.68,1:45.57,2019-2020,ISU World Junior Short Track Championships 2020 - Bormio (ITA),1500m,m,Heats,4
4,9.17,,2,9.16,1:54.52,5,9.36,1:55.26,3,8.92,1:54.63,1,8.75,1:54.32,2019-2020,ISU World Junior Short Track Championships 2020 - Bormio (ITA),1500m,m,Heats,4
4,9.13,,2,8.86,2:03.38,5,9.17,2:04.43,3,8.92,2:03.55,1,8.62,2:02.94,2019-2020,ISU World Junior Short Track Championships 2020 - Bormio (ITA),1500m,m,Heats,4
4,9.40,,2,8.99,2:12.37,5,9.27,2:13.70,3,8.93,2:12.48,1,8.66,2:11.60,2019-2020,ISU World Junior Short Track Championships 2020 - Bormio (ITA),1500m,m,Heats,4
4,9.57,,2,9.22,2:21.59,5,9.49,2:23.19,3,9.19,2:21.67,1,9.34,2:20.94,2019-2020,ISU World Junior Short Track Championships 2020 - Bormio (ITA),1500m,m,Heats,4
