Samuel GIRARD POSITION,Samuel GIRARD LAP TIME,Samuel GIRARD ELAPSED TIME,MARTINIC Ivan POSITION,MARTINIC Ivan LAP TIME,MARTINIC Ivan ELAPSED TIME,Firat YARDIMCI POSITION,Firat YARDIMCI LAP TIME,Firat YARDIMCI ELAPSED TIME,KIKUCHI Kota POSITION,KIKUCHI Kota LAP TIME,KIKUCHI Kota ELAPSED TIME,Hazim SHAHRUM POSITION,Hazim SHAHRUM LAP TIME,Hazim SHAHRUM ELAPSED TIME
1,6.76,6.76,4,7.23,7.23,3,7.22,7.22,2,6.93,6.93,5,7.65,7.65
1,8.85,15.61,3,9.39,16.62,4,9.46,16.68,2,8.90,15.83,5,9.81,17.46
1,8.40,24.01,4,9.05,25.67,3,8.65,25.33,2,8.41,24.24,5,9.41,26.87
1,8.53,32.54,4,9.06,34.73,3,8.75,34.08,2,8.48,32.72,5,9.44,36.31
1,8.69,41.23,4,9.28,44.01,3,8.90,42.98,2,8.65,41.37,5,9.61,45.92
