Ivanie BLONDIN POSITION,Ivanie BLONDIN LAP TIME,Ivanie BLONDIN ELAPSED TIME,Biba SAKURAI POSITION,Biba SAKURAI LAP TIME,Biba SAKURAI ELAPSED TIME,Jorien ter MORS POSITION,Jorien ter MORS LAP TIME,Jorien ter MORS ELAPSED TIME,SHIN Sae-Bom POSITION,SHIN Sae-Bom LAP TIME,SHIN Sae-Bom ELAPSED TIME
0,7.813,7.813,0,7.576,7.576,0,8.212,8.212,0,7.922,7.922
0,9.883,17.697,0,10.295,17.870,0,10.145,18.358,0,9.968,17.889
0,9.315,27.012,0,9.630,27.500,0,9.671,28.029,0,9.380,27.270
0,9.711,36.722,0,9.674,37.173,0,9.567,37.596,0,9.471,36.741
0,,,0,,,0,,,0,,
