Marta CAPURSO POSITION,Marta CAPURSO LAP TIME,Marta CAPURSO ELAPSED TIME,Jorien ter MORS POSITION,Jorien ter MORS LAP TIME,Jorien ter MORS ELAPSED TIME,Evgenia RADANOVA POSITION,Evgenia RADANOVA LAP TIME,Evgenia RADANOVA ELAPSED TIME,Katerina NOVOTNA POSITION,Katerina NOVOTNA LAP TIME,Katerina NOVOTNA ELAPSED TIME,Susanne RUDOLPH POSITION,Susanne RUDOLPH LAP TIME,Susanne RUDOLPH ELAPSED TIME
0,14.278,14.278,0,14.126,14.126,0,14.290,14.290,0,14.693,14.693,0,14.396,14.396
0,10.630,24.908,0,10.643,24.769,0,10.755,25.045,0,10.614,25.307,0,10.744,25.140
0,10.424,35.332,0,10.412,35.181,0,10.297,35.342,0,10.106,35.413,0,10.269,35.409
0,10.289,45.621,0,10.338,45.519,0,10.324,45.667,0,10.473,45.886,0,10.338,45.747
0,10.285,55.906,0,10.401,55.920,0,10.118,55.785,0,10.067,55.953,0,10.246,55.992
0,9.619,1:05.525,0,10.127,1:06.046,0,9.659,1:05.444,0,9.698,1:05.651,0,9.907,1:05.900
0,9.636,1:15.161,0,10.283,1:16.329,0,9.818,1:15.262,0,9.710,1:15.361,0,9.822,1:15.721
0,9.828,1:24.989,0,10.734,1:27.063,0,9.677,1:24.939,0,9.681,1:25.042,0,9.942,1:25.663
0,,,0,,,0,,,0,,,0,,
