START_POS_1 POSITION,START_POS_1 LAP TIME,START_POS_1 ELAPSED TIME,START_POS_2 POSITION,START_POS_2 LAP TIME,START_POS_2 ELAPSED TIME,START_POS_3 POSITION,START_POS_3 LAP TIME,START_POS_3 ELAPSED TIME,START_POS_4 POSITION,START_POS_4 LAP TIME,START_POS_4 ELAPSED TIME,START_POS_5 POSITION,START_POS_5 LAP TIME,START_POS_5 ELAPSED TIME,START_POS_6 POSITION,START_POS_6 LAP TIME,START_POS_6 ELAPSED TIME,season,competition,event,gender,round,race
2,12.54,12.54,6,13.14,13.14,3,12.55,12.55,5,12.96,12.96,1,12.43,12.43,4,12.72,12.72,2016-2017,ISU World Short Track Championships 2017,1500m,w,RankingFinals,3
2,16.13,28.67,6,16.14,29.28,3,16.28,28.83,5,16.17,29.13,1,16.16,28.59,4,16.26,28.98,2016-2017,ISU World Short Track Championships 2017,1500m,w,RankingFinals,3
3,14.51,43.18,6,14.38,43.66,1,14.12,42.95,5,14.39,43.52,2,14.50,43.09,4,14.38,43.36,2016-2017,ISU World Short Track Championships 2017,1500m,w,RankingFinals,3
3,12.27,55.45,6,12.29,55.95,1,12.23,55.18,5,12.29,55.81,2,12.28,55.37,4,12.27,55.63,2016-2017,ISU World Short Track Championships 2017,1500m,w,RankingFinals,3
3,11.75,1:07.20,6,11.54,1:07.49,1,11.75,1:06.93,5,11.55,1:07.36,2,11.74,1:07.11,4,11.72,1:07.35,2016-2017,ISU World Short Track Championships 2017,1500m,w,RankingFinals,3
4,10.79,1:17.99,5,10.62,1:18.11,1,10.92,1:17.85,3,10.62,1:17.98,2,10.84,1:17.95,5,10.76,1:18.11,2016-2017,ISU World Short Track Championships 2017,1500m,w,RankingFinals,3
3,9.90,1:27.89,4,9.99,1:28.10,2,9.95,1:27.80,1,9.65,1:27.63,5,10.16,1:28.11,6,10.09,1:28.20,2016-2017,ISU World Short Track Championships 2017,1500m,w,RankingFinals,3
3,10.08,1:37.97,4,9.96,1:38.06,1,9.94,1:37.74,2,10.24,1:37.87,6,10.25,1:38.36,5,9.98,1:38.18,2016-2017,ISU World Short Track Championships 2017,1500m,w,RankingFinals,3
3,10.03,1:48.00,4,10.03,1:48.09,2,10.18,1:47.92,1,10.00,1:47.87,6,10.35,1:48.71,5,10.03,1:48.21,2016-2017,ISU World Short Track Championships 2017,1500m,w,RankingFinals,3
2,9.71,1:57.71,3,9.77,1:57.86,5,10.10,1:58.02,1,9.76,1:57.63,6,10.84,1:59.55,4,9.77,1:57.98,2016-2017,ISU World Short Track Championships 2017,1500m,w,RankingFinals,3
2,9.78,2:07.49,3,9.70,2:07.56,5,9.87,2:07.89,1,9.78,2:07.41,6,11.47,2:11.02,4,9.66,2:07.64,2016-2017,ISU World Short Track Championships 2017,1500m,w,RankingFinals,3
3,9.90,2:17.39,2,9.81,2:17.37,5,9.90,2:17.79,1,9.85,2:17.26,6,11.96,2:22.98,4,9.95,2:17.59,2016-2017,ISU World Short Track Championships 2017,1500m,w,RankingFinals,3
2,9.74,2:27.13,3,10.03,2:27.40,5,10.33,2:28.12,1,9.79,2:27.05,6,12.27,2:35.25,4,9.89,2:27.48,2016-2017,ISU World Short Track Championships 2017,1500m,w,RankingFinals,3
2,10.03,2:37.155,4,10.62,2:37.997,5,10.87,2:38.977,1,10.06,2:37.103,6,12.47,2:47.700,3,10.16,2:37.626,2016-2017,ISU World Short Track Championships 2017,1500m,w,RankingFinals,3
