Julia RIEDEL POSITION,Julia RIEDEL LAP TIME,Julia RIEDEL ELAPSED TIME,Yasuko SAKASHITA POSITION,Yasuko SAKASHITA LAP TIME,Yasuko SAKASHITA ELAPSED TIME,CHRISTIE Elise POSITION,CHRISTIE Elise LAP TIME,CHRISTIE Elise ELAPSED TIME,Valerie LAMBERT POSITION,Valerie LAMBERT LAP TIME,Valerie LAMBERT ELAPSED TIME,ZHAO Nannan POSITION,ZHAO Nannan LAP TIME,ZHAO Nannan ELAPSED TIME
0,16.227,16.227,0,16.435,16.435,0,15.765,15.765,0,16.007,16.007,0,16.372,16.372
0,12.001,28.228,0,12.018,28.453,0,12.514,28.278,0,12.359,28.366,0,12.196,28.568
0,10.718,38.946,0,10.805,39.259,0,10.567,38.846,0,10.770,39.136,0,10.560,39.128
0,10.199,49.145,0,10.021,49.280,0,9.918,48.764,0,9.714,48.850,0,9.928,49.056
0,9.917,59.062,0,9.906,59.185,0,9.924,58.688,0,9.863,58.713,0,9.984,59.040
0,9.820,1:08.882,0,10.032,1:09.217,0,9.570,1:08.258,0,9.734,1:08.447,0,10.059,1:09.099
0,9.870,1:18.752,0,9.988,1:19.205,0,10.072,1:18.330,0,10.072,1:18.519,0,9.460,1:18.558
0,10.152,1:28.903,0,10.367,1:29.572,0,10.043,1:28.373,0,10.284,1:28.803,0,10.344,1:28.902
0,,,0,,,0,,,0,,,0,,
