Evgenii KOZULIN POSITION,Evgenii KOZULIN LAP TIME,Evgenii KOZULIN ELAPSED TIME,Jeremy MASSON POSITION,Jeremy MASSON LAP TIME,Jeremy MASSON ELAPSED TIME,Chris CREVELING POSITION,Chris CREVELING LAP TIME,Chris CREVELING ELAPSED TIME,Ievgen GUTENOV POSITION,Ievgen GUTENOV LAP TIME,Ievgen GUTENOV ELAPSED TIME,LIANG Wenhao POSITION,LIANG Wenhao LAP TIME,LIANG Wenhao ELAPSED TIME
1,6.82,6.82,3,7.09,7.09,2,7.08,7.08,5,7.26,7.26,4,7.21,7.21
1,8.96,15.78,3,9.25,16.34,2,8.91,15.99,5,9.22,16.48,4,9.24,16.45
1,8.52,24.30,4,8.68,25.02,2,8.49,24.48,5,8.86,25.34,3,8.51,24.96
1,8.63,32.93,4,8.91,33.93,2,8.57,33.05,5,8.92,34.26,3,8.44,33.40
1,8.80,41.723,4,9.15,43.074,2,8.73,41.778,5,9.47,43.726,3,8.44,41.838
