HAMELIN Charles POSITION,HAMELIN Charles LAP TIME,HAMELIN Charles ELAPSED TIME,Pieter GYSEL POSITION,Pieter GYSEL LAP TIME,Pieter GYSEL ELAPSED TIME,SONG Kyung-Taek POSITION,SONG Kyung-Taek LAP TIME,SONG Kyung-Taek ELAPSED TIME,CONFORTOLA Yuri POSITION,CONFORTOLA Yuri LAP TIME,CONFORTOLA Yuri ELAPSED TIME
0,12.816,12.816,0,12.648,12.648,0,13.096,13.096,0,13.217,13.217
0,9.582,22.398,0,9.455,22.103,0,9.317,22.412,0,9.450,22.667
0,8.739,31.136,0,9.262,31.365,0,9.137,31.549,0,8.931,31.598
0,9.000,40.136,0,9.210,40.575,0,35.594,1:07.143,0,8.904,40.502
0,9.180,49.316,0,8.824,49.399,0,17.795,1:24.939,0,8.903,49.405
0,9.245,58.561,0,9.311,58.710,0,15.678,1:40.617,0,9.469,58.874
0,9.507,1:08.068,0,9.454,1:08.164,0,13.273,1:53.890,0,9.483,1:08.357
0,9.513,1:17.580,0,9.666,1:17.830,0,11.981,2:05.871,0,9.532,1:17.889
0,9.693,1:27.273,0,10.238,1:28.068,0,11.337,2:17.208,0,9.685,1:27.574
