Safiya VLASOVA POSITION,Safiya VLASOVA LAP TIME,Safiya VLASOVA ELAPSED TIME,WALTER Bianca POSITION,WALTER Bianca LAP TIME,WALTER Bianca ELAPSED TIME,CHO Ha-Ri POSITION,CHO Ha-Ri LAP TIME,CHO Ha-Ri ELAPSED TIME,Marina GEORGIEVA-NIKOLOVA POSITION,Marina GEORGIEVA-NIKOLOVA LAP TIME,Marina GEORGIEVA-NIKOLOVA ELAPSED TIME
3,14.14,14.14,2,13.99,13.99,1,13.83,13.83,4,14.27,14.27
3,10.93,25.07,2,10.93,24.92,1,10.99,24.82,4,10.88,25.15
4,10.57,35.64,2,10.47,35.39,1,10.47,35.29,3,10.37,35.52
4,10.19,45.83,2,10.18,45.57,1,10.19,45.48,3,10.15,45.67
4,9.99,55.82,2,9.90,55.47,1,9.90,55.38,3,9.92,55.59
4,9.84,1:05.66,2,9.76,1:05.23,1,9.77,1:05.15,3,9.79,1:05.38
4,10.31,1:15.97,2,9.63,1:14.86,1,9.58,1:14.73,3,9.61,1:14.99
4,10.77,1:26.74,2,9.52,1:24.38,1,9.61,1:24.34,3,9.72,1:24.71
4,11.23,1:37.962,2,9.84,1:34.212,1,9.80,1:34.138,3,10.28,1:34.982
