Liesbeth MAU ASAM POSITION,Liesbeth MAU ASAM LAP TIME,Liesbeth MAU ASAM ELAPSED TIME,Gergana PATSOVA POSITION,Gergana PATSOVA LAP TIME,Gergana PATSOVA ELAPSED TIME,Lia STEPANOVA POSITION,Lia STEPANOVA LAP TIME,Lia STEPANOVA ELAPSED TIME,Carly WILSON POSITION,Carly WILSON LAP TIME,Carly WILSON ELAPSED TIME
1,7.380,7.380,3,8.027,8.027,4,8.386,8.386,2,7.681,7.681
1,9.792,17.172,3,10.000,18.027,4,10.337,18.723,2,9.731,17.412
1,9.613,26.785,3,9.614,27.641,4,10.154,28.876,2,9.625,27.037
1,9.716,36.501,3,9.646,37.287,4,10.204,39.080,2,9.844,36.881
1,9.970,46.471,3,9.967,47.254,4,10.739,49.819,2,9.894,46.775
