START_POS_1 POSITION,START_POS_1 LAP TIME,START_POS_1 ELAPSED TIME,START_POS_2 POSITION,START_POS_2 LAP TIME,START_POS_2 ELAPSED TIME,START_POS_3 POSITION,START_POS_3 LAP TIME,START_POS_3 ELAPSED TIME,START_POS_4 POSITION,START_POS_4 LAP TIME,START_POS_4 ELAPSED TIME,START_POS_5 POSITION,START_POS_5 LAP TIME,START_POS_5 ELAPSED TIME,season,competition,event,gender,round,race
2,9.16,9.16,1,8.98,8.98,4,9.48,9.48,3,9.34,9.34,5,9.60,9.60,2018-2019,ISU World Cup 2018/19 - Almaty (KAZ),1500m(2),m,Quarterfinals,4
2,13.23,22.39,1,13.29,22.27,4,13.16,22.64,3,13.18,22.52,5,13.16,22.76,2018-2019,ISU World Cup 2018/19 - Almaty (KAZ),1500m(2),m,Quarterfinals,4
3,12.33,34.72,1,12.23,34.50,2,11.87,34.51,4,12.38,34.90,5,12.19,34.95,2018-2019,ISU World Cup 2018/19 - Almaty (KAZ),1500m(2),m,Quarterfinals,4
3,11.15,45.87,2,11.25,45.75,1,11.10,45.61,4,11.11,46.01,5,11.21,46.16,2018-2019,ISU World Cup 2018/19 - Almaty (KAZ),1500m(2),m,Quarterfinals,4
3,10.86,56.73,2,10.88,56.63,1,10.90,56.51,4,10.81,56.82,5,10.79,56.95,2018-2019,ISU World Cup 2018/19 - Almaty (KAZ),1500m(2),m,Quarterfinals,4
4,10.47,1:07.20,3,10.38,1:07.01,2,10.44,1:06.95,1,10.06,1:06.88,5,10.38,1:07.33,2018-2019,ISU World Cup 2018/19 - Almaty (KAZ),1500m(2),m,Quarterfinals,4
4,9.44,1:16.64,3,9.52,1:16.53,2,9.44,1:16.39,1,9.41,1:16.29,5,9.54,1:16.87,2018-2019,ISU World Cup 2018/19 - Almaty (KAZ),1500m(2),m,Quarterfinals,4
4,9.77,1:26.41,3,9.77,1:26.30,2,9.77,1:26.16,1,9.74,1:26.03,5,9.70,1:26.57,2018-2019,ISU World Cup 2018/19 - Almaty (KAZ),1500m(2),m,Quarterfinals,4
4,9.48,1:35.89,3,9.50,1:35.80,2,9.51,1:35.67,1,9.51,1:35.54,5,9.78,1:36.35,2018-2019,ISU World Cup 2018/19 - Almaty (KAZ),1500m(2),m,Quarterfinals,4
4,9.27,1:45.16,3,9.24,1:45.04,2,9.22,1:44.89,1,9.25,1:44.79,5,9.91,1:46.26,2018-2019,ISU World Cup 2018/19 - Almaty (KAZ),1500m(2),m,Quarterfinals,4
4,9.00,1:54.16,3,9.03,1:54.07,2,9.01,1:53.90,1,9.01,1:53.80,5,10.22,1:56.48,2018-2019,ISU World Cup 2018/19 - Almaty (KAZ),1500m(2),m,Quarterfinals,4
4,8.82,2:02.98,3,8.88,2:02.95,2,8.97,2:02.87,1,8.86,2:02.66,5,10.67,2:07.15,2018-2019,ISU World Cup 2018/19 - Almaty (KAZ),1500m(2),m,Quarterfinals,4
2,8.75,2:11.73,4,9.05,2:12.00,3,8.99,2:11.86,1,8.72,2:11.38,5,11.05,2:18.20,2018-2019,ISU World Cup 2018/19 - Almaty (KAZ),1500m(2),m,Quarterfinals,4
2,8.75,2:20.48,3,9.30,2:21.30,4,9.57,2:21.43,1,8.86,2:20.24,5,11.60,2:29.80,2018-2019,ISU World Cup 2018/19 - Almaty (KAZ),1500m(2),m,Quarterfinals,4
