Ekaterina BELOVA POSITION,Ekaterina BELOVA LAP TIME,Ekaterina BELOVA ELAPSED TIME,Annita van DOORN POSITION,Annita van DOORN LAP TIME,Annita van DOORN ELAPSED TIME,Marina GEORGIEVA-NIKOLOVA POSITION,Marina GEORGIEVA-NIKOLOVA LAP TIME,Marina GEORGIEVA-NIKOLOVA ELAPSED TIME,Bernadett HEIDUM POSITION,Bernadett HEIDUM LAP TIME,Bernadett HEIDUM ELAPSED TIME
0,7.544,7.544,0,7.457,7.457,0,7.579,7.579,0,7.797,7.797
0,9.636,17.180,0,28.621,36.078,0,9.706,17.284,0,9.713,17.510
0,9.322,26.501,0,15.970,52.048,0,9.139,26.423,0,9.337,26.848
0,9.229,35.730,0,12.383,1:04.431,0,9.524,35.946,0,9.390,36.238
0,,,0,,,0,,,0,,
