Nicola RODIGARI POSITION,Nicola RODIGARI LAP TIME,Nicola RODIGARI ELAPSED TIME,LI Haonan POSITION,LI Haonan LAP TIME,LI Haonan ELAPSED TIME,Wim de DEYNE POSITION,Wim de DEYNE LAP TIME,Wim de DEYNE ELAPSED TIME,Tyson HEUNG POSITION,Tyson HEUNG LAP TIME,Tyson HEUNG ELAPSED TIME
1,6.451,6.451,3,6.598,6.598,2,6.566,6.566,4,7.029,7.029
1,9.140,15.590,3,9.337,15.935,2,9.175,15.741,4,9.116,16.145
1,8.931,24.521,4,8.953,24.887,2,8.929,24.669,3,8.691,24.835
1,9.157,33.678,3,9.074,33.961,2,9.182,33.851,4,9.167,34.002
1,9.62,43.292,3,9.52,43.475,2,9.53,43.379,4,9.49,43.485
