Minto SEKAI POSITION,Minto SEKAI LAP TIME,Minto SEKAI ELAPSED TIME,John-Henry KRUEGER POSITION,John-Henry KRUEGER LAP TIME,John-Henry KRUEGER ELAPSED TIME,Andrey STARZHINSKIY POSITION,Andrey STARZHINSKIY LAP TIME,Andrey STARZHINSKIY ELAPSED TIME,Subodh Balavant PATIL POSITION,Subodh Balavant PATIL LAP TIME,Subodh Balavant PATIL ELAPSED TIME
2,7.17,7.17,1,6.88,6.88,3,7.36,7.36,4,8.12,8.12
2,9.22,16.39,1,9.09,15.97,3,9.40,16.76,4,10.53,18.65
2,8.82,25.21,1,8.64,24.61,3,9.27,26.03,4,10.29,28.94
2,8.98,34.19,1,8.90,33.51,3,9.32,35.35,4,10.50,39.44
2,9.19,43.379,1,9.34,42.847,3,9.69,45.031,4,10.82,50.252
