SUI Bao Ku POSITION,SUI Bao Ku LAP TIME,SUI Bao Ku ELAPSED TIME,Andre PULEC POSITION,Andre PULEC LAP TIME,Andre PULEC ELAPSED TIME,Claudio RINALDI POSITION,Claudio RINALDI LAP TIME,Claudio RINALDI ELAPSED TIME,Dennis WALZER POSITION,Dennis WALZER LAP TIME,Dennis WALZER ELAPSED TIME
1,6.95,6.95,2,6.95,6.95,3,7.03,7.03,4,7.16,7.16
1,9.14,16.10,2,9.36,16.32,3,9.35,16.38,4,9.39,16.56
1,8.84,24.94,2,8.85,25.18,3,8.95,25.34,4,8.94,25.50
1,9.02,33.97,3,9.25,34.43,2,9.07,34.41,4,9.09,34.59
1,9.44,43.404,2,9.50,43.924,3,9.60,44.009,4,9.69,44.273
