Bartosz KONOPKO POSITION,Bartosz KONOPKO LAP TIME,Bartosz KONOPKO ELAPSED TIME,Keith CARROLL POSITION,Keith CARROLL LAP TIME,Keith CARROLL ELAPSED TIME,Zachary BIGGS POSITION,Zachary BIGGS LAP TIME,Zachary BIGGS ELAPSED TIME,Tsvetan TSANKOV POSITION,Tsvetan TSANKOV LAP TIME,Tsvetan TSANKOV ELAPSED TIME
1,6.88,6.88,2,7.01,7.01,4,7.55,7.55,3,7.28,7.28
1,8.89,15.77,2,8.93,15.94,4,9.20,16.75,3,9.16,16.44
1,8.52,24.29,2,8.54,24.48,4,8.94,25.69,3,8.77,25.21
1,8.64,32.93,2,8.63,33.11,4,8.97,34.66,3,9.00,34.21
1,8.92,41.85,2,8.97,42.08,4,9.07,43.715,3,9.24,43.45
