START_POS_1 POSITION,START_POS_1 LAP TIME,START_POS_1 ELAPSED TIME,START_POS_2 POSITION,START_POS_2 LAP TIME,START_POS_2 ELAPSED TIME,season,competition,event,gender,round,race
1,6.98,6.98,2,7.14,7.14,2015-2016,ISU World Cup 2015/16 - Shanghai (CHN),500m,m,Rep.Heats,3
1,9.16,16.14,2,9.13,16.27,2015-2016,ISU World Cup 2015/16 - Shanghai (CHN),500m,m,Rep.Heats,3
1,8.76,24.90,2,8.76,25.03,2015-2016,ISU World Cup 2015/16 - Shanghai (CHN),500m,m,Rep.Heats,3
1,8.96,33.86,2,8.90,33.93,2015-2016,ISU World Cup 2015/16 - Shanghai (CHN),500m,m,Rep.Heats,3
0,,PHOTO,0,,PHOTO,2015-2016,ISU World Cup 2015/16 - Shanghai (CHN),500m,m,Rep.Heats,3
