Jean-Francois MONETTE POSITION,Jean-Francois MONETTE LAP TIME,Jean-Francois MONETTE ELAPSED TIME,LIU Xiao Liang POSITION,LIU Xiao Liang LAP TIME,LIU Xiao Liang ELAPSED TIME,Elliott SHRIANE POSITION,Elliott SHRIANE LAP TIME,Elliott SHRIANE ELAPSED TIME,Oleksiy KOSHELENKO POSITION,Oleksiy KOSHELENKO LAP TIME,Oleksiy KOSHELENKO ELAPSED TIME
0,6.862,6.862,0,7.067,7.067,0,7.317,7.317,0,,
0,9.208,16.070,0,8.904,15.972,0,9.115,16.432,0,,
0,8.933,25.003,0,8.760,24.732,0,8.747,25.178,0,,
0,8.938,33.940,0,8.961,33.693,0,9.075,34.254,0,,
0,9.278,43.218,0,9.281,42.973,0,,,0,,
