Francesca JACKSON POSITION,Francesca JACKSON LAP TIME,Francesca JACKSON ELAPSED TIME,Yui SAKAI POSITION,Yui SAKAI LAP TIME,Yui SAKAI ELAPSED TIME,JIN Sun-Yu POSITION,JIN Sun-Yu LAP TIME,JIN Sun-Yu ELAPSED TIME,Emily ROSEMOND POSITION,Emily ROSEMOND LAP TIME,Emily ROSEMOND ELAPSED TIME
3,8.0343,8.0343,1,7.6407,7.6407,2,7.9205,7.9205,4,14.2506,14.2506
3,10.6338,18.6681,1,10.0843,17.7250,2,9.8765,17.7970,4,14.5433,28.7939
3,10.4306,29.0987,1,9.5989,27.3239,2,9.5650,27.3620,4,11.0952,39.8891
3,10.8871,39.9858,1,9.5982,36.9221,2,9.7296,37.0916,4,10.1605,50.0496
3,11.73,51.714,2,9.97,46.886,1,9.53,46.622,4,10.95,1:00.994
