de VRIES Rianne POSITION,de VRIES Rianne LAP TIME,de VRIES Rianne ELAPSED TIME,MALISZEWSKA Natalia POSITION,MALISZEWSKA Natalia LAP TIME,MALISZEWSKA Natalia ELAPSED TIME,Evita KRIEVANE POSITION,Evita KRIEVANE LAP TIME,Evita KRIEVANE ELAPSED TIME,Olga BELYAKOVA POSITION,Olga BELYAKOVA LAP TIME,Olga BELYAKOVA ELAPSED TIME
1,7.41,7.41,2,7.49,7.49,3,7.81,7.81,4,7.85,7.85
1,9.75,17.16,2,9.75,17.24,4,9.93,17.74,3,9.76,17.61
1,9.30,26.46,2,9.30,26.54,4,9.41,27.15,3,9.15,26.76
1,9.28,35.74,2,9.29,35.83,4,9.51,36.66,3,9.16,35.92
1,9.39,45.121,2,9.37,45.199,4,9.83,46.489,3,9.36,45.278
