KNEGT Sjinkie POSITION,KNEGT Sjinkie LAP TIME,KNEGT Sjinkie ELAPSED TIME,HAMELIN Charles POSITION,HAMELIN Charles LAP TIME,HAMELIN Charles ELAPSED TIME,Bartosz KONOPKO POSITION,Bartosz KONOPKO LAP TIME,Bartosz KONOPKO ELAPSED TIME,WEI Jiguang POSITION,WEI Jiguang LAP TIME,WEI Jiguang ELAPSED TIME
4,7.420,7.420,1,7.040,7.040,2,7.060,7.060,3,7.380,7.380
4,23.520,30.940,1,8.910,15.950,2,9.270,16.340,3,9.130,16.510
4,12.660,43.610,1,8.820,24.780,2,8.650,24.990,3,8.770,25.280
4,11.740,55.350,1,8.880,33.660,2,8.990,33.990,3,9.350,34.640
4,11.840,1:07.200,1,9.040,42.700,2,9.230,43.230,3,9.730,44.370
