Ben SOUTHEE POSITION,Ben SOUTHEE LAP TIME,Ben SOUTHEE ELAPSED TIME,Matthew WILSON POSITION,Matthew WILSON LAP TIME,Matthew WILSON ELAPSED TIME,Oleksiy KOSHELENKO POSITION,Oleksiy KOSHELENKO LAP TIME,Oleksiy KOSHELENKO ELAPSED TIME,Lauge Hye LANGKJER POSITION,Lauge Hye LANGKJER LAP TIME,Lauge Hye LANGKJER ELAPSED TIME
0,13.468,13.468,0,13.671,13.671,0,13.854,13.854,0,13.827,13.827
0,9.846,23.314,0,9.834,23.505,0,9.427,23.280,0,9.726,23.553
0,9.821,33.135,0,9.809,33.314,0,10.044,33.325,0,9.878,33.431
0,9.757,42.893,0,9.741,43.055,0,9.604,42.929,0,10.316,43.747
0,9.567,52.460,0,9.559,52.614,0,9.507,52.435,0,10.527,54.275
0,9.545,1:02.005,0,9.896,1:02.510,0,9.573,1:02.009,0,10.812,1:05.086
0,9.539,1:11.544,0,9.459,1:11.969,0,9.674,1:11.682,0,11.401,1:16.487
0,9.614,1:21.158,0,9.676,1:21.645,0,9.492,1:21.174,0,11.529,1:28.016
0,9.956,1:31.114,0,10.366,1:32.012,0,10.361,1:31.535,0,12.062,1:40.078
