JIN Sun-Yu POSITION,JIN Sun-Yu LAP TIME,JIN Sun-Yu ELAPSED TIME,Stephanie BOUVIER POSITION,Stephanie BOUVIER LAP TIME,Stephanie BOUVIER ELAPSED TIME,Marina GEORGIEVA-NIKOLOVA POSITION,Marina GEORGIEVA-NIKOLOVA LAP TIME,Marina GEORGIEVA-NIKOLOVA ELAPSED TIME,ZHOU Yang POSITION,ZHOU Yang LAP TIME,ZHOU Yang ELAPSED TIME
0,14.053,14.053,0,13.957,13.957,0,14.193,14.193,0,46.253,46.253
0,10.761,24.814,0,10.720,24.677,0,10.749,24.943,0,,
0,10.275,35.090,0,10.199,34.876,0,10.050,34.993,0,,
0,9.859,44.949,0,9.728,44.604,0,9.985,44.978,0,,
0,10.268,55.217,0,10.131,54.735,0,10.319,55.296,0,,55.154
0,10.288,1:05.505,0,10.297,1:05.032,0,10.269,1:05.565,0,10.466,1:05.620
0,9.957,1:15.462,0,10.255,1:15.286,0,10.022,1:15.587,0,9.929,1:15.549
0,9.252,1:24.715,0,10.009,1:25.295,0,9.582,1:25.169,0,9.641,1:25.190
0,9.355,1:34.069,0,10.614,1:35.909,0,9.403,1:34.572,0,9.443,1:34.632
