Eric BEDARD POSITION,Eric BEDARD LAP TIME,Eric BEDARD ELAPSED TIME,Yoshiharu ARINO POSITION,Yoshiharu ARINO LAP TIME,Yoshiharu ARINO ELAPSED TIME,Matthew FULLER POSITION,Matthew FULLER LAP TIME,Matthew FULLER ELAPSED TIME,Niels KERSTHOLT POSITION,Niels KERSTHOLT LAP TIME,Niels KERSTHOLT ELAPSED TIME
1,7.231,7.231,2,7.398,7.398,3,7.593,7.593,4,7.653,7.653
1,9.064,16.295,2,9.327,16.724,4,9.375,16.968,3,9.111,16.764
1,9.046,25.340,3,8.709,25.433,4,8.854,25.821,2,8.657,25.421
1,8.770,34.110,2,9.060,34.492,4,9.041,34.862,3,9.129,34.549
1,9.20,43.303,3,8.92,43.410,4,9.13,43.988,2,8.80,43.348
