Daisuke UEMURA POSITION,Daisuke UEMURA LAP TIME,Daisuke UEMURA ELAPSED TIME,Matus UZAK POSITION,Matus UZAK LAP TIME,Matus UZAK ELAPSED TIME,Andre PULEC POSITION,Andre PULEC LAP TIME,Andre PULEC ELAPSED TIME,Jeremy MASSON POSITION,Jeremy MASSON LAP TIME,Jeremy MASSON ELAPSED TIME
0,13.586,13.586,0,13.691,13.691,0,13.914,13.914,0,13.800,13.800
0,10.214,23.800,0,10.174,23.865,0,10.127,24.041,0,9.900,23.700
0,10.246,34.045,0,10.376,34.241,0,9.818,33.859,0,10.413,34.114
0,9.885,43.930,0,10.006,44.247,0,10.021,43.880,0,9.865,43.978
0,9.508,53.439,0,9.542,53.789,0,9.640,53.521,0,9.529,53.507
0,9.380,1:02.818,0,9.526,1:03.316,0,9.456,1:02.976,0,9.638,1:03.145
0,9.517,1:12.335,0,9.565,1:12.881,0,9.440,1:12.417,0,9.504,1:12.649
0,9.378,1:21.712,0,9.434,1:22.315,0,9.545,1:21.962,0,9.536,1:22.186
0,,,0,,,0,,,0,,
