Paul HERRMANN POSITION,Paul HERRMANN LAP TIME,Paul HERRMANN ELAPSED TIME,Pieter GYSEL POSITION,Pieter GYSEL LAP TIME,Pieter GYSEL ELAPSED TIME,Tomas GRESCHNER POSITION,Tomas GRESCHNER LAP TIME,Tomas GRESCHNER ELAPSED TIME,Ivan DOLINIC POSITION,Ivan DOLINIC LAP TIME,Ivan DOLINIC ELAPSED TIME
0,7.190,7.190,0,6.958,6.958,0,7.373,7.373,0,7.583,7.583
0,9.127,16.317,0,9.173,16.130,0,9.349,16.722,0,9.688,17.271
0,8.847,25.163,0,8.873,25.003,0,9.011,25.733,0,9.472,26.744
0,9.019,34.182,0,8.952,33.954,0,9.155,34.888,0,9.916,36.659
0,,,0,,,0,,,0,,
