START_POS_1 POSITION,START_POS_1 LAP TIME,START_POS_1 ELAPSED TIME,START_POS_2 POSITION,START_POS_2 LAP TIME,START_POS_2 ELAPSED TIME,START_POS_3 POSITION,START_POS_3 LAP TIME,START_POS_3 ELAPSED TIME,START_POS_4 POSITION,START_POS_4 LAP TIME,START_POS_4 ELAPSED TIME,START_POS_5 POSITION,START_POS_5 LAP TIME,START_POS_5 ELAPSED TIME,START_POS_6 POSITION,START_POS_6 LAP TIME,START_POS_6 ELAPSED TIME,START_POS_7 POSITION,START_POS_7 LAP TIME,START_POS_7 ELAPSED TIME,season,competition,event,gender,round,race
2,10.60,10.60,5,10.88,10.88,4,10.74,10.74,6,11.07,11.07,1,10.51,10.51,3,10.62,10.62,7,11.19,11.19,2017-2018,ISU World Junior Short Track Championships 2018 - Tomaszow Mazowiecki (POL),1500m,w,Heats,4
2,17.12,27.72,5,17.30,28.18,3,17.08,27.82,6,17.30,28.37,1,17.05,27.56,4,17.37,27.99,7,17.33,28.52,2017-2018,ISU World Junior Short Track Championships 2018 - Tomaszow Mazowiecki (POL),1500m,w,Heats,4
2,15.99,43.71,4,15.66,43.84,3,15.99,43.81,6,15.80,44.17,1,15.97,43.53,5,15.94,43.93,7,15.84,44.36,2017-2018,ISU World Junior Short Track Championships 2018 - Tomaszow Mazowiecki (POL),1500m,w,Heats,4
3,14.57,58.28,4,14.56,58.40,5,14.65,58.46,7,14.61,58.78,2,14.61,58.14,1,14.11,58.04,6,14.26,58.62,2017-2018,ISU World Junior Short Track Championships 2018 - Tomaszow Mazowiecki (POL),1500m,w,Heats,4
5,13.22,1:11.50,3,12.79,1:11.19,1,12.35,1:10.81,7,13.03,1:11.81,4,13.25,1:11.39,2,13.04,1:11.08,6,13.08,1:11.70,2017-2018,ISU World Junior Short Track Championships 2018 - Tomaszow Mazowiecki (POL),1500m,w,Heats,4
5,11.76,1:23.26,3,11.81,1:23.00,1,11.99,1:22.80,6,11.54,1:23.35,4,11.74,1:23.13,2,11.81,1:22.89,7,11.70,1:23.40,2017-2018,ISU World Junior Short Track Championships 2018 - Tomaszow Mazowiecki (POL),1500m,w,Heats,4
5,11.07,1:34.33,4,11.31,1:34.31,3,11.50,1:34.30,6,11.24,1:34.59,1,11.04,1:34.17,2,11.33,1:34.22,7,11.71,1:35.11,2017-2018,ISU World Junior Short Track Championships 2018 - Tomaszow Mazowiecki (POL),1500m,w,Heats,4
1,10.18,1:44.51,4,10.61,1:44.92,5,10.70,1:45.00,6,10.57,1:45.16,2,10.56,1:44.73,3,10.62,1:44.84,7,11.43,1:46.54,2017-2018,ISU World Junior Short Track Championships 2018 - Tomaszow Mazowiecki (POL),1500m,w,Heats,4
1,10.30,1:54.81,4,10.27,1:55.19,5,10.32,1:55.32,6,10.49,1:55.65,2,10.16,1:54.89,3,10.24,1:55.08,7,11.78,1:58.32,2017-2018,ISU World Junior Short Track Championships 2018 - Tomaszow Mazowiecki (POL),1500m,w,Heats,4
2,9.93,2:04.74,4,9.75,2:04.94,5,10.03,2:05.35,6,10.78,2:06.43,1,9.77,2:04.66,3,9.74,2:04.82,7,12.42,2:10.74,2017-2018,ISU World Junior Short Track Championships 2018 - Tomaszow Mazowiecki (POL),1500m,w,Heats,4
1,9.62,2:14.36,3,9.71,2:14.65,5,10.43,2:15.78,6,11.25,2:17.68,2,9.81,2:14.47,4,9.88,2:14.70,7,12.77,2:23.51,2017-2018,ISU World Junior Short Track Championships 2018 - Tomaszow Mazowiecki (POL),1500m,w,Heats,4
1,9.67,2:24.03,3,9.81,2:24.46,5,10.78,2:26.56,6,11.75,2:29.43,2,9.65,2:24.12,4,10.00,2:24.70,7,13.89,2:37.40,2017-2018,ISU World Junior Short Track Championships 2018 - Tomaszow Mazowiecki (POL),1500m,w,Heats,4
1,9.83,2:33.86,3,9.93,2:34.39,5,11.13,2:37.69,6,12.08,2:41.51,2,10.24,2:34.36,4,10.15,2:34.85,7,13.64,2:51.04,2017-2018,ISU World Junior Short Track Championships 2018 - Tomaszow Mazowiecki (POL),1500m,w,Heats,4
1,10.06,2:43.92,3,10.51,2:44.90,5,11.66,2:49.35,6,12.43,2:53.94,2,9.59,2:43.95,4,10.77,2:45.62,7,14.42,3:05.46,2017-2018,ISU World Junior Short Track Championships 2018 - Tomaszow Mazowiecki (POL),1500m,w,Heats,4
