Anna SEIDEL POSITION,Anna SEIDEL LAP TIME,Anna SEIDEL ELAPSED TIME,Evita KRIEVANE POSITION,Evita KRIEVANE LAP TIME,Evita KRIEVANE ELAPSED TIME,VIVIANI Elena POSITION,VIVIANI Elena LAP TIME,VIVIANI Elena ELAPSED TIME,DESMET Hanne POSITION,DESMET Hanne LAP TIME,DESMET Hanne ELAPSED TIME
1,7.54,7.54,3,7.72,7.72,2,7.70,7.70,4,7.95,7.95
1,9.80,17.34,3,10.00,17.72,2,9.86,17.56,4,9.95,17.90
1,9.39,26.73,3,9.32,27.04,2,9.22,26.78,4,9.34,27.24
1,9.40,36.13,3,9.37,36.41,2,9.45,36.23,4,9.34,36.58
1,9.67,45.792,3,9.57,45.977,2,9.67,45.895,4,9.47,46.045
