BODO Juraj POSITION,BODO Juraj LAP TIME,BODO Juraj ELAPSED TIME,BYKANOV Vladislav POSITION,BYKANOV Vladislav LAP TIME,BYKANOV Vladislav ELAPSED TIME,Maxime CHATAIGNIER POSITION,Maxime CHATAIGNIER LAP TIME,Maxime CHATAIGNIER ELAPSED TIME,Maxime FORTIN POSITION,Maxime FORTIN LAP TIME,Maxime FORTIN ELAPSED TIME,Paulius GLUSINAS POSITION,Paulius GLUSINAS LAP TIME,Paulius GLUSINAS ELAPSED TIME
0,13.674,13.674,0,13.710,13.710,0,13.753,13.753,0,13.988,13.988,0,14.243,14.243
0,10.488,24.163,0,10.462,24.172,0,10.349,24.102,0,10.345,24.333,0,10.426,24.668
0,10.270,34.433,0,10.187,34.360,0,10.001,34.103,0,10.233,34.565,0,10.103,34.771
0,10.130,44.563,0,10.460,44.819,0,10.378,44.481,0,10.251,44.816,0,10.764,45.535
0,10.216,54.779,0,9.136,53.955,0,9.827,54.308,0,9.968,54.784,0,10.494,56.029
0,10.267,1:05.046,0,9.785,1:03.740,0,8.940,1:03.248,0,9.151,1:03.935,0,10.999,1:07.028
0,10.489,1:15.535,0,9.867,1:13.607,0,9.484,1:12.731,0,9.782,1:13.717,0,11.015,1:18.042
0,10.813,1:26.348,0,10.071,1:23.678,0,9.757,1:22.488,0,9.462,1:23.179,0,11.423,1:29.465
0,,,0,,,0,,,0,,,0,,
