de LAAT Itzhak POSITION,de LAAT Itzhak LAP TIME,de LAAT Itzhak ELAPSED TIME,GOEMINNE Gert-Jan POSITION,GOEMINNE Gert-Jan LAP TIME,GOEMINNE Gert-Jan ELAPSED TIME,Ariff Rasydan MOHAMAD FADZLI POSITION,Ariff Rasydan MOHAMAD FADZLI LAP TIME,Ariff Rasydan MOHAMAD FADZLI ELAPSED TIME,Richard SHOEBRIDGE POSITION,Richard SHOEBRIDGE LAP TIME,Richard SHOEBRIDGE ELAPSED TIME
2,6.95,6.95,3,7.20,7.20,4,7.60,7.60,1,6.89,6.89
2,9.08,16.03,3,9.19,16.39,4,9.99,17.59,1,9.02,15.91
2,8.61,24.64,3,8.90,25.29,4,9.56,27.15,1,8.66,24.57
2,8.81,33.45,3,9.24,34.53,4,9.84,36.99,1,8.77,33.34
2,8.96,42.41,3,9.52,44.032,4,10.23,47.197,1,8.98,42.32
