Francois-Louis TREMBLAY POSITION,Francois-Louis TREMBLAY LAP TIME,Francois-Louis TREMBLAY ELAPSED TIME,Karol BOBOWICZ POSITION,Karol BOBOWICZ LAP TIME,Karol BOBOWICZ ELAPSED TIME,Sascha LAUBER POSITION,Sascha LAUBER LAP TIME,Sascha LAUBER ELAPSED TIME,Alexander GERTSIKOV POSITION,Alexander GERTSIKOV LAP TIME,Alexander GERTSIKOV ELAPSED TIME,Arian NACHBAR POSITION,Arian NACHBAR LAP TIME,Arian NACHBAR ELAPSED TIME
1,6.858,6.858,2,7.050,7.050,5,7.318,7.318,4,7.149,7.149,3,7.079,7.079
1,9.232,16.089,3,9.281,16.331,5,9.545,16.862,4,9.378,16.527,2,9.186,16.265
1,9.004,25.093,5,20.829,37.159,3,8.898,25.760,2,9.052,25.578,4,17.439,33.704
1,9.102,34.195,5,12.869,50.027,3,9.252,35.011,2,8.977,34.555,4,11.843,45.546
1,9.66,43.852,4,10.68,1:00.700,3,9.49,44.495,2,9.62,44.166,0,,DQ
