LIU Qiuhong POSITION,LIU Qiuhong LAP TIME,LIU Qiuhong ELAPSED TIME,Tatiana BORODULINA POSITION,Tatiana BORODULINA LAP TIME,Tatiana BORODULINA ELAPSED TIME,Inna SIMONOVA POSITION,Inna SIMONOVA LAP TIME,Inna SIMONOVA ELAPSED TIME,Jessica HEWITT POSITION,Jessica HEWITT LAP TIME,Jessica HEWITT ELAPSED TIME,Ayuko ITO POSITION,Ayuko ITO LAP TIME,Ayuko ITO ELAPSED TIME
1,12.72,12.72,2,12.80,12.80,5,13.19,13.19,4,12.99,12.99,3,12.82,12.82
1,9.77,22.49,5,10.18,22.98,4,9.62,22.81,2,9.60,22.59,3,9.87,22.69
1,9.91,32.40,5,9.82,32.80,4,9.88,32.69,2,9.90,32.49,3,9.89,32.58
1,9.95,42.35,5,9.96,42.76,4,9.96,42.65,2,9.95,42.44,3,9.95,42.53
1,9.82,52.17,5,9.84,52.60,4,9.80,52.45,2,9.84,52.28,3,9.86,52.39
1,9.82,1:01.99,5,9.74,1:02.34,4,9.82,1:02.27,2,9.81,1:02.09,3,9.78,1:02.17
1,9.85,1:11.84,5,9.85,1:12.19,4,9.82,1:12.09,2,9.84,1:11.93,3,9.84,1:12.01
1,9.91,1:21.75,5,9.91,1:22.10,4,9.92,1:22.01,2,9.91,1:21.84,3,9.89,1:21.90
1,10.23,1:31.976,4,10.14,1:32.232,5,10.28,1:32.283,2,10.21,1:32.050,3,10.21,1:32.104
