Inna SIMONOVA POSITION,Inna SIMONOVA LAP TIME,Inna SIMONOVA ELAPSED TIME,Valeriya REZNIK POSITION,Valeriya REZNIK LAP TIME,Valeriya REZNIK ELAPSED TIME,van KERKHOF Yara POSITION,van KERKHOF Yara LAP TIME,van KERKHOF Yara ELAPSED TIME,Tatiana BODOVA POSITION,Tatiana BODOVA LAP TIME,Tatiana BODOVA ELAPSED TIME
2,7.59,7.59,1,7.48,7.48,4,9.11,9.11,3,8.02,8.02
2,10.04,17.63,1,10.06,17.54,4,10.11,19.22,3,9.96,17.98
2,9.51,27.14,1,9.49,27.03,4,9.56,28.78,3,9.52,27.50
2,9.54,36.68,1,9.57,36.60,4,9.76,38.54,3,9.50,37.00
2,9.94,46.617,1,9.92,46.513,4,10.09,48.624,3,9.75,46.747
