Mathieu GIROUX POSITION,Mathieu GIROUX LAP TIME,Mathieu GIROUX ELAPSED TIME,Anton SIMON POSITION,Anton SIMON LAP TIME,Anton SIMON ELAPSED TIME,Jakub JANECKO POSITION,Jakub JANECKO LAP TIME,Jakub JANECKO ELAPSED TIME,Guillaume MATHIEU POSITION,Guillaume MATHIEU LAP TIME,Guillaume MATHIEU ELAPSED TIME
1,7.081,7.081,3,7.746,7.746,4,7.803,7.803,2,7.299,7.299
1,9.415,16.495,4,10.140,17.885,3,10.030,17.833,2,9.501,16.799
1,9.176,25.671,4,9.989,27.874,3,9.999,27.832,2,9.307,26.105
1,9.159,34.830,4,10.404,38.278,3,10.293,38.124,2,9.318,35.423
1,9.55,44.380,4,11.03,49.306,3,10.61,48.733,2,10.14,45.560
