SHIN Sae-Bom POSITION,SHIN Sae-Bom LAP TIME,SHIN Sae-Bom ELAPSED TIME,Tina GRASSOW POSITION,Tina GRASSOW LAP TIME,Tina GRASSOW ELAPSED TIME,Vera ANTANENKA POSITION,Vera ANTANENKA LAP TIME,Vera ANTANENKA ELAPSED TIME,Arianna FONTANA POSITION,Arianna FONTANA LAP TIME,Arianna FONTANA ELAPSED TIME,Mary GRACE POSITION,Mary GRACE LAP TIME,Mary GRACE ELAPSED TIME
0,13.666,13.666,0,13.662,13.662,0,13.761,13.761,0,13.755,13.755,0,13.763,13.763
0,10.426,24.092,0,10.645,24.307,0,10.628,24.389,0,10.689,24.443,0,10.340,24.103
0,10.099,34.191,0,9.825,34.132,0,10.098,34.487,0,10.075,34.519,0,12.174,36.277
0,10.198,44.389,0,10.304,44.435,0,10.012,44.498,0,10.166,44.685,0,7.952,44.229
0,10.121,54.510,0,10.421,54.856,0,10.246,54.744,0,9.965,54.650,0,10.474,54.703
0,9.742,1:04.252,0,9.607,1:04.463,0,10.082,1:04.826,0,9.633,1:04.283,0,9.754,1:04.457
0,9.749,1:14.001,0,9.868,1:14.331,0,10.400,1:15.225,0,9.795,1:14.078,0,9.889,1:14.346
0,9.658,1:23.659,0,10.039,1:24.371,0,10.992,1:26.217,0,9.742,1:23.819,0,9.969,1:24.315
0,,,0,,,0,,,0,,,0,,
