Michael GILDAY POSITION,Michael GILDAY LAP TIME,Michael GILDAY ELAPSED TIME,Jordan MALONE POSITION,Jordan MALONE LAP TIME,Jordan MALONE ELAPSED TIME,de LAAT Itzhak POSITION,de LAAT Itzhak LAP TIME,de LAAT Itzhak ELAPSED TIME,Aydar BEKZHANOV POSITION,Aydar BEKZHANOV LAP TIME,Aydar BEKZHANOV ELAPSED TIME
1,7.00,7.00,2,7.39,7.39,3,7.48,7.48,4,7.70,7.70
1,9.07,16.07,2,9.24,16.63,3,9.24,16.72,4,9.35,17.05
1,8.60,24.67,2,8.74,25.37,3,8.76,25.48,4,8.94,25.99
1,8.67,33.34,2,8.78,34.15,3,8.83,34.31,4,9.19,35.18
1,8.89,42.226,2,8.96,43.104,3,8.94,43.245,4,9.45,44.626
