Antoine GELINAS- BEAULIEU POSITION,Antoine GELINAS- BEAULIEU LAP TIME,Antoine GELINAS- BEAULIEU ELAPSED TIME,Jan-Ebele van der REE POSITION,Jan-Ebele van der REE LAP TIME,Jan-Ebele van der REE ELAPSED TIME,Yoshiaki OGURO POSITION,Yoshiaki OGURO LAP TIME,Yoshiaki OGURO ELAPSED TIME,LIU Songbo POSITION,LIU Songbo LAP TIME,LIU Songbo ELAPSED TIME
1,6.91,6.91,4,8.42,8.42,3,7.59,7.59,2,7.12,7.12
1,9.18,16.09,4,11.70,20.12,3,9.53,17.12,2,9.17,16.29
1,9.02,25.11,4,10.51,30.63,3,9.23,26.35,2,8.84,25.13
1,9.17,34.28,4,10.75,41.38,3,9.14,35.49,2,9.25,34.38
1,9.44,43.714,4,11.39,52.768,3,9.66,45.149,2,9.50,43.872
