Peter DARAZS POSITION,Peter DARAZS LAP TIME,Peter DARAZS ELAPSED TIME,Kiril PANDOV POSITION,Kiril PANDOV LAP TIME,Kiril PANDOV ELAPSED TIME,LI Ye POSITION,LI Ye LAP TIME,LI Ye ELAPSED TIME,Jakub JAWORSKI POSITION,Jakub JAWORSKI LAP TIME,Jakub JAWORSKI ELAPSED TIME
1,6.660,6.660,2,6.730,6.730,3,7.160,7.160,4,7.190,7.190
1,9.040,15.710,2,8.980,15.710,3,9.060,16.220,4,9.210,16.400
1,8.620,24.330,2,8.880,24.600,3,8.600,24.820,4,8.930,25.330
1,8.960,33.290,3,9.100,33.710,2,8.810,33.630,4,9.050,34.390
1,9.250,42.550,4,24.080,57.790,2,9.230,42.860,3,9.750,44.150
