Benoit ANTERIEUX POSITION,Benoit ANTERIEUX LAP TIME,Benoit ANTERIEUX ELAPSED TIME,Roderick OOSTEN POSITION,Roderick OOSTEN LAP TIME,Roderick OOSTEN ELAPSED TIME,Paul STANLEY POSITION,Paul STANLEY LAP TIME,Paul STANLEY ELAPSED TIME,Elliott SHRIANE POSITION,Elliott SHRIANE LAP TIME,Elliott SHRIANE ELAPSED TIME
0,13.903,13.903,0,13.987,13.987,0,13.680,13.680,0,14.077,14.077
0,10.286,24.190,0,10.441,24.429,0,10.490,24.170,0,10.403,24.480
0,10.321,34.511,0,10.241,34.670,0,10.200,34.370,0,10.258,34.737
0,9.786,44.296,0,9.828,44.498,0,9.762,44.131,0,9.732,44.469
0,9.523,53.819,0,9.792,54.289,0,9.732,53.863,0,9.538,54.007
0,9.610,1:03.429,0,9.585,1:03.874,0,9.538,1:03.402,0,9.586,1:03.593
0,9.572,1:13.001,0,9.570,1:13.444,0,9.533,1:12.935,0,9.653,1:13.246
0,9.448,1:22.449,0,10.103,1:23.546,0,9.486,1:22.421,0,9.438,1:22.684
0,9.536,1:31.985,0,10.744,1:34.290,0,9.569,1:31.990,0,9.369,1:32.053
