Audrey PHANEUF POSITION,Audrey PHANEUF LAP TIME,Audrey PHANEUF ELAPSED TIME,Ekaterina STRELKOVA POSITION,Ekaterina STRELKOVA LAP TIME,Ekaterina STRELKOVA ELAPSED TIME,Geneve BELANGER POSITION,Geneve BELANGER LAP TIME,Geneve BELANGER ELAPSED TIME,ZANG Yize POSITION,ZANG Yize LAP TIME,ZANG Yize ELAPSED TIME
1,7.48,7.48,2,7.75,7.75,4,7.96,7.96,3,7.95,7.95
1,9.70,17.18,2,9.69,17.44,4,9.93,17.89,3,9.77,17.72
1,9.18,26.36,2,9.15,26.59,4,9.08,26.97,3,9.12,26.84
1,9.29,35.65,2,9.20,35.79,4,9.22,36.19,3,9.16,36.00
1,9.48,45.123,2,9.42,45.208,4,9.53,45.714,3,9.36,45.352
