START_POS_1 POSITION,START_POS_1 LAP TIME,START_POS_1 ELAPSED TIME,START_POS_2 POSITION,START_POS_2 LAP TIME,START_POS_2 ELAPSED TIME,START_POS_3 POSITION,START_POS_3 LAP TIME,START_POS_3 ELAPSED TIME,season,competition,event,gender,round,race
3,13.03,13.03,1,12.65,12.65,2,12.82,12.82,2014-2015,ISU World Cup 2014/15 - Erzurum (TUR),3000mRelay,w,Heats,2
3,9.26,22.29,1,9.20,21.85,2,9.14,21.96,2014-2015,ISU World Cup 2014/15 - Erzurum (TUR),3000mRelay,w,Heats,2
3,9.03,31.32,2,9.22,31.07,1,9.04,31.00,2014-2015,ISU World Cup 2014/15 - Erzurum (TUR),3000mRelay,w,Heats,2
3,9.40,40.72,2,9.45,40.52,1,9.36,40.36,2014-2015,ISU World Cup 2014/15 - Erzurum (TUR),3000mRelay,w,Heats,2
3,9.45,50.17,2,9.53,50.05,1,9.58,49.94,2014-2015,ISU World Cup 2014/15 - Erzurum (TUR),3000mRelay,w,Heats,2
3,9.34,59.51,2,9.38,59.43,1,9.36,59.30,2014-2015,ISU World Cup 2014/15 - Erzurum (TUR),3000mRelay,w,Heats,2
3,9.48,1:08.99,2,9.40,1:08.83,1,9.48,1:08.78,2014-2015,ISU World Cup 2014/15 - Erzurum (TUR),3000mRelay,w,Heats,2
3,9.59,1:18.58,2,9.61,1:18.44,1,9.57,1:18.35,2014-2015,ISU World Cup 2014/15 - Erzurum (TUR),3000mRelay,w,Heats,2
3,9.64,1:28.22,2,9.65,1:28.09,1,9.59,1:27.94,2014-2015,ISU World Cup 2014/15 - Erzurum (TUR),3000mRelay,w,Heats,2
3,9.67,1:37.89,2,9.65,1:37.74,1,9.71,1:37.65,2014-2015,ISU World Cup 2014/15 - Erzurum (TUR),3000mRelay,w,Heats,2
3,9.70,1:47.59,2,9.72,1:47.46,1,9.74,1:47.39,2014-2015,ISU World Cup 2014/15 - Erzurum (TUR),3000mRelay,w,Heats,2
3,9.45,1:57.04,1,9.24,1:56.70,2,9.48,1:56.87,2014-2015,ISU World Cup 2014/15 - Erzurum (TUR),3000mRelay,w,Heats,2
3,9.25,2:06.29,1,9.14,2:05.84,2,9.10,2:05.97,2014-2015,ISU World Cup 2014/15 - Erzurum (TUR),3000mRelay,w,Heats,2
3,9.03,2:15.32,1,8.95,2:14.79,2,8.91,2:14.88,2014-2015,ISU World Cup 2014/15 - Erzurum (TUR),3000mRelay,w,Heats,2
3,9.63,2:24.95,1,9.10,2:23.89,2,9.09,2:23.97,2014-2015,ISU World Cup 2014/15 - Erzurum (TUR),3000mRelay,w,Heats,2
3,9.58,2:34.53,1,9.28,2:33.17,2,9.27,2:33.24,2014-2015,ISU World Cup 2014/15 - Erzurum (TUR),3000mRelay,w,Heats,2
3,9.47,2:44.00,1,9.25,2:42.42,2,9.30,2:42.54,2014-2015,ISU World Cup 2014/15 - Erzurum (TUR),3000mRelay,w,Heats,2
3,9.53,2:53.53,1,9.22,2:51.64,2,9.25,2:51.79,2014-2015,ISU World Cup 2014/15 - Erzurum (TUR),3000mRelay,w,Heats,2
3,9.67,3:03.20,1,9.07,3:00.71,2,9.09,3:00.88,2014-2015,ISU World Cup 2014/15 - Erzurum (TUR),3000mRelay,w,Heats,2
3,9.36,3:12.56,1,9.15,3:09.86,2,9.07,3:09.95,2014-2015,ISU World Cup 2014/15 - Erzurum (TUR),3000mRelay,w,Heats,2
3,9.60,3:22.16,1,9.15,3:19.01,2,9.16,3:19.11,2014-2015,ISU World Cup 2014/15 - Erzurum (TUR),3000mRelay,w,Heats,2
3,9.81,3:31.97,1,9.29,3:28.30,2,9.24,3:28.35,2014-2015,ISU World Cup 2014/15 - Erzurum (TUR),3000mRelay,w,Heats,2
3,9.72,3:41.69,1,8.99,3:37.29,2,9.52,3:37.87,2014-2015,ISU World Cup 2014/15 - Erzurum (TUR),3000mRelay,w,Heats,2
3,9.80,3:51.49,1,9.86,3:47.15,2,9.48,3:47.35,2014-2015,ISU World Cup 2014/15 - Erzurum (TUR),3000mRelay,w,Heats,2
3,9.92,4:01.41,1,9.04,3:56.19,2,9.33,3:56.68,2014-2015,ISU World Cup 2014/15 - Erzurum (TUR),3000mRelay,w,Heats,2
3,9.71,4:11.12,1,8.94,4:05.13,2,9.13,4:05.81,2014-2015,ISU World Cup 2014/15 - Erzurum (TUR),3000mRelay,w,Heats,2
3,9.87,4:20.989,1,8.97,4:14.092,2,9.28,4:15.082,2014-2015,ISU World Cup 2014/15 - Erzurum (TUR),3000mRelay,w,Heats,2
