Dmitry MIGUNOV POSITION,Dmitry MIGUNOV LAP TIME,Dmitry MIGUNOV ELAPSED TIME,Francois HAMELIN POSITION,Francois HAMELIN LAP TIME,Francois HAMELIN ELAPSED TIME,LEPAPE Sebastien POSITION,LEPAPE Sebastien LAP TIME,LEPAPE Sebastien ELAPSED TIME,ARADHYA Akash POSITION,ARADHYA Akash LAP TIME,ARADHYA Akash ELAPSED TIME,Max BACKSTROM POSITION,Max BACKSTROM LAP TIME,Max BACKSTROM ELAPSED TIME
1,6.80,6.80,2,6.88,6.88,3,7.00,7.00,5,8.31,8.31,4,7.69,7.69
1,8.77,15.57,2,8.85,15.73,3,8.81,15.81,5,12.05,20.36,4,9.70,17.39
1,8.22,23.79,2,8.21,23.94,3,8.22,24.03,5,15.49,35.85,4,9.38,26.77
1,8.44,32.23,2,8.37,32.31,3,8.37,32.40,5,13.76,49.61,4,9.48,36.25
1,8.63,40.853,2,8.68,40.981,3,8.64,41.039,0,,notime,4,9.75,45.991
