Marta CAPURSO POSITION,Marta CAPURSO LAP TIME,Marta CAPURSO ELAPSED TIME,Olga BELYAKOVA POSITION,Olga BELYAKOVA LAP TIME,Olga BELYAKOVA ELAPSED TIME,Elena KAPLAN POSITION,Elena KAPLAN LAP TIME,Elena KAPLAN ELAPSED TIME,Sarah LINDSAY POSITION,Sarah LINDSAY LAP TIME,Sarah LINDSAY ELAPSED TIME
0,14.232,14.232,0,13.815,13.815,0,14.423,14.423,0,14.361,14.361
0,10.423,24.654,0,10.631,24.445,0,10.370,24.793,0,10.263,24.623
0,10.354,35.008,0,10.306,34.751,0,10.509,35.302,0,10.540,35.163
0,10.325,45.333,0,10.452,45.203,0,10.443,45.745,0,10.186,45.349
0,10.209,55.542,0,10.196,55.399,0,10.004,55.750,0,10.240,55.589
0,10.098,1:05.640,0,10.145,1:05.544,0,10.127,1:05.877,0,10.149,1:05.738
0,9.804,1:15.444,0,10.272,1:15.815,0,10.148,1:16.025,0,9.677,1:15.415
0,9.906,1:25.350,0,10.469,1:26.284,0,10.411,1:26.436,0,9.957,1:25.372
0,,,0,,,0,,,0,,
