Pieter GYSEL POSITION,Pieter GYSEL LAP TIME,Pieter GYSEL ELAPSED TIME,Andre PULEC POSITION,Andre PULEC LAP TIME,Andre PULEC ELAPSED TIME,Benoit ANTERIEUX POSITION,Benoit ANTERIEUX LAP TIME,Benoit ANTERIEUX ELAPSED TIME,Ryan BEDFORD POSITION,Ryan BEDFORD LAP TIME,Ryan BEDFORD ELAPSED TIME
0,6.826,6.826,0,6.906,6.906,0,7.018,7.018,0,7.112,7.112
0,9.172,15.999,0,9.115,16.020,0,9.157,16.175,0,9.005,16.117
0,8.937,24.935,0,8.993,25.013,0,8.930,25.105,0,8.932,25.049
0,9.003,33.939,0,9.010,34.023,0,8.988,34.094,0,8.990,34.039
0,9.119,43.058,0,9.102,43.125,0,9.158,43.252,0,9.224,43.264
