Katerina NOVOTNA POSITION,Katerina NOVOTNA LAP TIME,Katerina NOVOTNA ELAPSED TIME,Kristina PAPP POSITION,Kristina PAPP LAP TIME,Kristina PAPP ELAPSED TIME,Susanne RUDOLPH POSITION,Susanne RUDOLPH LAP TIME,Susanne RUDOLPH ELAPSED TIME,Ekaterina GULYAEVA POSITION,Ekaterina GULYAEVA LAP TIME,Ekaterina GULYAEVA ELAPSED TIME
0,15.663,15.663,0,16.384,16.384,0,15.675,15.675,0,15.581,15.581
0,11.691,27.355,0,12.910,29.294,0,11.788,27.463,0,11.800,27.380
0,10.765,38.120,0,12.778,42.072,0,10.813,38.276,0,10.831,38.211
0,10.826,48.945,0,12.868,54.939,0,10.728,49.004,0,10.765,48.977
0,10.615,59.560,0,13.162,1:08.101,0,10.596,59.600,0,10.379,59.355
0,10.030,1:09.590,0,13.444,1:21.545,0,10.237,1:09.837,0,10.432,1:09.787
0,10.325,1:19.915,0,13.315,1:34.860,0,10.111,1:19.948,0,10.057,1:19.844
0,10.181,1:30.096,0,13.175,1:48.035,0,10.185,1:30.132,0,11.191,1:31.035
0,,,0,,,0,,,0,,
