Takafumi NISHITANI POSITION,Takafumi NISHITANI LAP TIME,Takafumi NISHITANI ELAPSED TIME,SUI Bao Ku POSITION,SUI Bao Ku LAP TIME,SUI Bao Ku ELAPSED TIME,Shani DAVIS POSITION,Shani DAVIS LAP TIME,Shani DAVIS ELAPSED TIME,Nicola RODIGARI POSITION,Nicola RODIGARI LAP TIME,Nicola RODIGARI ELAPSED TIME
1,6.605,6.605,2,6.855,6.855,3,6.915,6.915,4,6.928,6.928
1,8.850,15.455,4,8.958,15.812,2,8.819,15.733,3,8.862,15.790
1,8.768,24.222,3,8.688,24.500,4,8.839,24.572,2,8.642,24.432
1,8.844,33.065,2,8.775,33.274,3,8.744,33.315,4,8.973,33.405
1,9.41,42.472,2,9.34,42.605,3,9.38,42.687,4,9.47,42.872
