Freek van der WART POSITION,Freek van der WART LAP TIME,Freek van der WART ELAPSED TIME,Daniel ZASTRUGOV POSITION,Daniel ZASTRUGOV LAP TIME,Daniel ZASTRUGOV ELAPSED TIME,PARK Ji Won POSITION,PARK Ji Won LAP TIME,PARK Ji Won ELAPSED TIME,Torsten KROEGER POSITION,Torsten KROEGER LAP TIME,Torsten KROEGER ELAPSED TIME,DESMET Stijn POSITION,DESMET Stijn LAP TIME,DESMET Stijn ELAPSED TIME
1,6.92,6.92,4,7.53,7.53,2,7.22,7.22,3,7.33,7.33,5,7.56,7.56
1,8.76,15.68,5,9.96,17.49,2,8.93,16.15,3,9.00,16.33,4,9.10,16.66
1,8.38,24.06,5,9.53,27.02,2,8.46,24.61,3,8.52,24.85,4,8.63,25.29
1,8.55,32.61,5,9.47,36.49,2,8.58,33.19,3,8.70,33.55,4,8.83,34.12
1,8.73,41.34,5,9.71,46.20,2,8.80,41.99,3,8.99,42.54,4,9.02,43.14
