CHRISTIE Elise POSITION,CHRISTIE Elise LAP TIME,CHRISTIE Elise ELAPSED TIME,MALISZEWSKA Natalia POSITION,MALISZEWSKA Natalia LAP TIME,MALISZEWSKA Natalia ELAPSED TIME,FAN Kexin POSITION,FAN Kexin LAP TIME,FAN Kexin ELAPSED TIME,SANTOS Kristen POSITION,SANTOS Kristen LAP TIME,SANTOS Kristen ELAPSED TIME,QU Chunyu POSITION,QU Chunyu LAP TIME,QU Chunyu ELAPSED TIME
1,7.14,7.14,2,7.22,7.22,3,7.55,7.55,5,7.83,7.83,4,7.67,7.67
1,9.26,16.40,2,9.26,16.48,3,9.32,16.87,5,9.48,17.31,4,9.29,16.96
1,8.71,25.11,5,24.90,41.38,2,8.70,25.57,4,9.00,26.31,3,8.75,25.71
1,8.93,34.04,5,15.78,57.16,2,8.73,34.30,4,9.25,35.56,3,8.75,34.46
1,9.12,43.146,5,12.93,1:10.070,2,8.96,43.243,4,9.79,45.330,3,8.91,43.353
